no;idstud;idschool;studwgt;math;read;migrant;books;hisei;paredu;female;urban
2492;10751240;1075;11.31909285;570;543;0;5;54;2;0;0
2493;10751409;1075;12.49627851;461;609;0;5;51;3;1;0
2494;10751720;1075;12.49627851;441;527;0;3;29;1;0;0
2495;10751879;1075;11.31909285;484;458;0;1;51;5;0;0
2496;10751896;1075;12.49627851;651;491;0;3;30;4;0;0
2497;10751905;1075;12.49627851;429;NA;0;3;28;3;1;0
2498;10752079;1075;12.49627851;548;NA;0;3;23;2;0;0
2499;10752100;1075;11.31909285;548;511;0;2;53;2;1;0
2500;10752116;1075;12.49627851;454;508;0;4;65;7;0;0
2501;10752127;1075;12.49627851;453;479;0;5;43;2;1;0
2502;10752145;1075;11.31909285;550;528;0;3;43;4;0;0
2503;10752270;1075;11.31909285;454;455;0;1;43;7;0;0
2504;10752363;1075;12.49627851;503;569;0;3;29;2;1;0
2505;10752411;1075;11.31909285;479;557;0;5;56;2;1;0
2506;10752647;1075;11.31909285;484;538;0;3;43;2;1;0
2507;10752974;1075;11.31909285;431;369;0;1;43;7;0;0
2508;10753852;1075;12.49627851;639;534;0;4;23;2;0;0
2509;10753946;1075;11.31909285;503;484;0;5;59;7;1;0
2510;10753961;1075;12.49627851;464;340;1;1;NA;3;0;0
2511;10754122;1075;12.49627851;371;419;0;3;21;NA;1;0
2512;10754179;1075;11.31909285;484;555;0;3;45;3;0;0
2513;10754295;1075;11.31909285;486;499;0;3;69;3;1;0
2514;10754425;1075;12.49627851;503;424;1;4;51;7;0;0
2515;10754715;1075;12.49627851;548;493;0;2;30;1;1;0
2516;10754891;1075;12.49627851;460;439;0;4;52;2;1;0
2517;10754893;1075;11.31909285;573;NA;0;3;53;2;0;0
2518;10755178;1075;11.31909285;515;521;0;5;55;3;0;0
2519;10755645;1075;11.31909285;565;426;0;3;44;1;0;0
2520;10755652;1075;12.49627851;476;536;1;5;70;7;0;0
2521;10755671;1075;11.31909285;510;489;0;1;43;2;0;0
2522;10755801;1075;12.49627851;357;472;0;3;60;2;0;0
2523;10756013;1075;12.49627851;539;NA;0;3;NA;4;0;0
2524;10756122;1075;12.49627851;559;482;0;3;51;4;0;0
2525;10756464;1075;11.31909285;503;381;0;6;NA;2;0;0
2526;10756554;1075;11.31909285;400;439;0;3;23;2;1;0
2527;10756698;1075;11.31909285;466;604;0;5;52;2;1;0
2528;10760113;1076;12.2790972;573;572;0;6;23;4;1;0
2529;10760127;1076;12.2790972;464;578;0;3;40;3;1;0
2530;10760290;1076;12.32173295;416;402;0;1;34;1;0;0
2531;10760333;1076;12.2790972;526;471;0;NA;51;3;0;0
2532;10760841;1076;12.32173295;479;454;0;NA;16;2;0;0
2533;10760921;1076;12.2790972;470;507;0;6;43;2;1;0
2534;10761411;1076;12.32173295;452;518;0;4;38;5;1;0
2535;10761426;1076;12.32173295;452;415;1;5;45;4;0;0
2536;10761551;1076;12.32173295;439;NA;0;3;NA;2;1;0
2537;10761659;1076;12.2790972;660;542;0;4;51;3;0;0
2538;10761661;1076;12.32173295;464;447;0;4;28;2;0;0
2539;10761763;1076;12.32173295;397;417;0;6;43;7;0;0
2540;10762220;1076;12.32173295;619;478;0;6;34;4;0;0
2541;10762285;1076;12.32173295;607;492;0;2;34;5;0;0
2542;10762492;1076;12.2790972;584;515;0;6;23;NA;1;0
2543;10762494;1076;12.32173295;536;515;1;2;21;3;1;0
2544;10762690;1076;12.32173295;598;498;0;3;30;2;0;0
2545;10763065;1076;12.2790972;524;577;0;NA;NA;NA;0;0
2546;10763236;1076;12.2790972;605;561;0;5;43;2;1;0
2547;10763372;1076;12.2790972;548;530;NA;NA;NA;NA;1;0
2548;10764086;1076;12.2790972;543;476;0;6;68;2;0;0
2549;10764337;1076;12.2790972;616;610;0;6;65;7;1;0
2550;10764666;1076;12.2790972;515;533;0;3;69;6;1;0
2551;10765245;1076;12.32173295;357;426;0;3;43;2;1;0
2552;10765395;1076;12.2790972;648;565;0;3;34;2;1;0
2553;10765616;1076;12.32173295;498;481;1;5;61;3;0;0
2554;10765628;1076;12.2790972;562;561;0;5;43;4;1;0
2555;10765702;1076;12.32173295;340;348;0;1;69;2;0;0
2556;10765884;1076;12.32173295;490;466;0;1;34;1;1;0
2557;10766533;1076;12.2790972;473;461;0;3;43;NA;1;0
2558;10766535;1076;12.32173295;414;408;0;2;40;1;1;0
2559;10766659;1076;12.2790972;532;510;0;6;NA;2;0;0
2560;10766739;1076;12.2790972;562;492;0;NA;NA;NA;0;0
2561;10766776;1076;12.32173295;503;533;0;3;38;4;0;0
2562;10780121;1078;10.41356543;460;425;0;3;56;2;1;0
2563;10780597;1078;10.41356543;614;580;0;4;51;2;0;0
2564;10780772;1078;10.83010804;431;345;0;1;26;7;1;0
2565;10780822;1078;10.83010804;390;494;0;5;69;7;1;0
2566;10780889;1078;10.83010804;521;440;0;2;34;4;0;0
2567;10780993;1078;10.83010804;319;427;NA;1;NA;NA;0;0
2568;10781036;1078;10.83010804;357;467;1;2;34;2;1;0
2569;10781047;1078;10.83010804;402;334;0;2;30;5;0;0
2570;10781094;1078;10.83010804;539;461;1;1;29;1;0;0
2571;10781215;1078;10.41356543;270;442;0;3;40;2;1;0
2572;10781323;1078;10.41356543;338;409;1;6;16;2;1;0
2573;10781327;1078;10.83010804;377;455;0;3;30;4;1;0
2574;10781425;1078;10.41356543;239;366;1;5;43;1;1;0
2575;10781473;1078;10.41356543;486;483;1;2;24;1;1;0
2576;10781612;1078;10.83010804;298;359;1;6;56;1;1;0
2577;10781733;1078;10.41356543;408;467;1;3;26;2;1;0
2578;10782199;1078;10.41356543;414;404;1;1;NA;1;0;0
2579;10782208;1078;10.41356543;550;478;0;2;56;4;0;0
2580;10782212;1078;10.41356543;479;427;0;3;NA;2;0;0
2581;10782298;1078;10.83010804;373;374;1;2;38;2;1;0
2582;10782346;1078;10.41356543;415;462;0;3;16;2;1;0
2583;10782426;1078;10.41356543;439;540;1;2;88;7;0;0
2584;10782544;1078;10.41356543;348;430;0;1;43;2;1;0
2585;10782552;1078;10.83010804;437;395;0;2;53;NA;0;0
2586;10782572;1078;10.41356543;503;525;1;5;43;4;0;0
2587;10782676;1078;10.41356543;270;395;0;3;34;1;1;0
2588;10782795;1078;10.83010804;503;488;1;4;40;4;1;0
2589;10783059;1078;10.83010804;527;473;1;3;16;NA;0;0
2590;10783101;1078;10.83010804;270;298;0;2;51;4;1;0
2591;10783428;1078;10.41356543;390;423;0;3;38;3;1;0
2592;10783518;1078;10.83010804;484;532;0;3;43;2;1;0
2593;10783574;1078;10.83010804;377;403;0;1;29;NA;0;0
2594;10783829;1078;10.83010804;570;498;0;3;54;2;0;0
2595;10783911;1078;10.41356543;402;417;1;3;31;5;1;0
2596;10784041;1078;10.83010804;446;455;1;1;16;NA;0;0
2597;10784471;1078;10.83010804;446;515;0;2;54;4;1;0
2598;10784877;1078;10.41356543;614;572;1;2;51;1;0;0
2599;10784898;1078;10.83010804;453;471;0;4;52;5;0;0
2600;10785066;1078;10.41356543;548;589;0;4;45;2;0;0
2601;10785091;1078;10.41356543;498;510;0;2;53;1;0;0
2602;10785924;1078;10.41356543;272;338;1;1;51;1;0;0
2603;10785936;1078;10.83010804;515;518;0;4;26;2;0;0
2604;10786104;1078;10.83010804;408;402;1;1;29;1;1;0
2605;10786144;1078;10.41356543;446;461;1;4;51;7;1;0
2606;10786252;1078;10.83010804;460;446;1;3;16;3;1;0
2607;10786471;1078;10.41356543;298;420;1;1;16;1;1;0
2608;10786615;1078;10.83010804;453;404;0;3;43;2;1;0
2609;10786717;1078;10.83010804;270;375;1;2;34;1;1;0
2610;10790122;1079;6.562046115;237;388;0;4;43;5;1;0
2611;10790189;1079;7.121246566;581;473;0;2;23;1;0;0
2612;10790621;1079;6.562046115;539;523;0;3;34;4;0;0
2613;10790703;1079;6.562046115;527;515;0;5;34;3;0;0
2614;10790804;1079;7.121246566;466;453;0;5;NA;1;0;0
2615;10790963;1079;7.121246566;490;467;0;3;43;6;0;0
2616;10791052;1079;6.562046115;524;448;0;3;51;4;0;0
2617;10791179;1079;7.121246566;524;556;0;1;30;1;0;0
2618;10791214;1079;6.562046115;453;465;0;3;34;2;0;0
2619;10791232;1079;7.121246566;598;506;0;5;48;NA;1;0
2620;10791251;1079;6.562046115;548;521;0;4;43;2;0;0
2621;10791579;1079;7.121246566;651;NA;0;3;45;3;0;0
2622;10791736;1079;6.562046115;673;500;0;6;45;NA;0;0
2623;10791768;1079;7.121246566;415;NA;0;1;30;1;0;0
2624;10791976;1079;6.562046115;616;543;0;3;23;4;0;0
2625;10792052;1079;6.562046115;484;591;0;3;65;7;1;0
2626;10792416;1079;6.562046115;NA;420;NA;NA;NA;NA;1;0
2627;10792417;1079;6.562046115;484;NA;0;6;NA;7;1;0
2628;10792639;1079;6.562046115;476;430;0;5;70;7;0;0
2629;10792966;1079;7.121246566;409;520;0;2;43;2;0;0
2630;10792971;1079;6.562046115;NA;542;NA;NA;NA;NA;1;0
2631;10793042;1079;7.121246566;417;491;0;4;43;2;1;0
2632;10793079;1079;7.121246566;484;615;0;5;40;3;1;0
2633;10793200;1079;6.562046115;454;389;0;3;49;2;0;0
2634;10793543;1079;6.562046115;539;515;0;5;NA;5;1;0
2635;10793768;1079;6.562046115;424;510;0;4;54;5;0;0
2636;10793952;1079;6.562046115;340;531;0;3;59;2;1;0
2637;10793999;1079;6.562046115;424;445;0;5;NA;2;1;0
2638;10794016;1079;7.121246566;439;366;0;2;33;1;0;0
2639;10794203;1079;7.121246566;466;480;0;4;68;2;1;0
2640;10794473;1079;7.121246566;348;422;0;3;43;5;1;0
2641;10794806;1079;6.562046115;511;568;0;3;70;6;1;0
2642;10794896;1079;7.121246566;454;594;0;3;22;2;1;0
2643;10794967;1079;7.121246566;490;546;0;4;68;4;1;0
2644;10794994;1079;7.121246566;490;437;0;4;51;2;0;0
2645;10795004;1079;6.562046115;470;486;0;6;55;5;0;0
2646;10795533;1079;7.121246566;639;618;0;4;70;6;0;0
2647;10795561;1079;7.121246566;464;NA;1;6;30;3;0;0
2648;10795665;1079;7.121246566;570;561;0;5;59;2;1;0
2649;10795766;1079;7.121246566;371;390;1;2;30;2;1;0
2650;10795817;1079;7.121246566;576;430;0;4;NA;2;0;0
2651;10795818;1079;7.121246566;470;542;0;3;43;1;0;0
2652;10795837;1079;6.562046115;355;459;0;4;34;2;1;0
2653;10795888;1079;7.121246566;562;609;0;3;53;3;1;0
2654;10796105;1079;6.562046115;397;473;0;2;40;6;0;0
2655;10796197;1079;6.562046115;527;475;1;4;46;7;0;0
2656;10796225;1079;6.562046115;446;464;0;3;34;2;1;0
2657;10796283;1079;7.121246566;651;603;0;5;77;6;1;0
2658;10796484;1079;7.121246566;373;411;0;2;38;1;1;0
2659;10796672;1079;6.562046115;491;479;0;3;56;4;0;0
2660;10796755;1079;7.121246566;548;515;0;2;51;5;0;0
2661;10830132;1083;7.757402623;548;566;0;3;52;7;1;0
2662;10830467;1083;7.240242448;453;419;1;1;34;NA;0;0
2663;10830548;1083;6.895468998;428;498;0;6;34;2;1;0
2664;10830592;1083;7.240242448;338;397;0;3;34;NA;0;0
2665;10830673;1083;7.757402623;473;NA;0;4;29;2;0;0
2666;10830730;1083;7.757402623;408;390;0;1;NA;1;1;0
2667;10830744;1083;7.757402623;286;312;0;2;74;3;0;0
2668;10831078;1083;7.757402623;526;546;1;3;NA;2;0;0
2669;10831122;1083;6.895468998;321;355;0;2;30;1;1;0
2670;10831141;1083;6.895468998;498;545;0;4;60;3;0;0
2671;10831144;1083;6.895468998;470;430;0;2;43;3;0;0
2672;10831164;1083;6.895468998;515;499;0;3;44;1;1;0
2673;10831185;1083;7.240242448;648;662;0;6;69;6;1;0
2674;10831229;1083;7.240242448;NA;501;NA;NA;NA;NA;1;0
2675;10831254;1083;6.895468998;460;373;0;5;34;2;0;0
2676;10831278;1083;7.757402623;486;452;0;3;30;2;0;0
2677;10831389;1083;7.757402623;395;493;0;2;43;1;1;0
2678;10831693;1083;7.240242448;415;409;0;2;21;2;0;0
2679;10831746;1083;6.895468998;539;521;0;3;38;6;1;0
2680;10831762;1083;6.895468998;397;391;0;2;43;4;1;0
2681;10831779;1083;6.895468998;479;571;0;3;46;4;1;0
2682;10831814;1083;6.895468998;491;355;0;2;21;1;0;0
2683;10831940;1083;7.757402623;417;511;0;2;52;2;1;0
2684;10831950;1083;7.240242448;453;NA;0;3;43;2;1;0
2685;10832022;1083;7.757402623;689;607;0;4;52;4;1;0
2686;10832046;1083;7.757402623;592;525;0;2;53;1;0;0
2687;10832073;1083;6.895468998;536;521;0;3;51;2;1;0
2688;10832103;1083;6.895468998;510;501;0;2;29;2;1;0
2689;10832139;1083;7.240242448;431;421;0;4;43;1;1;0
2690;10832141;1083;7.757402623;431;416;0;1;30;1;0;0
2691;10832262;1083;7.757402623;460;NA;0;2;34;2;1;0
2692;10832312;1083;7.757402623;498;547;0;6;38;7;1;0
2693;10832317;1083;6.895468998;532;437;0;3;33;2;0;0
2694;10832406;1083;7.757402623;338;438;1;5;70;1;1;0
2695;10832545;1083;7.757402623;441;NA;0;1;43;2;0;0
2696;10832907;1083;7.757402623;319;412;0;4;26;2;0;0
2697;10832912;1083;7.757402623;651;555;0;4;69;3;0;0
2698;10832918;1083;7.240242448;470;461;1;3;38;3;0;0
2699;10832961;1083;7.757402623;466;435;0;3;34;1;1;0
2700;10833040;1083;7.240242448;270;351;0;NA;40;7;0;0
2701;10833142;1083;6.895468998;498;593;0;3;34;4;1;0
2702;10833188;1083;7.757402623;491;470;0;2;30;NA;1;0
2703;10833230;1083;7.240242448;397;449;0;6;29;3;1;0
2704;10833300;1083;7.240242448;605;523;0;1;43;1;0;0
2705;10833446;1083;7.240242448;466;479;0;4;43;2;1;0
2706;10833538;1083;6.895468998;370;426;0;2;49;1;0;0
2707;10833545;1083;6.895468998;348;422;0;6;29;1;1;0
2708;10833923;1083;7.240242448;354;486;0;5;59;2;1;0
2709;10834035;1083;6.895468998;460;466;0;3;43;1;0;0
2710;10834067;1083;7.757402623;539;600;0;5;43;1;1;0
2711;10834219;1083;7.240242448;439;418;0;4;16;1;0;0
2712;10834335;1083;7.757402623;239;360;1;1;28;NA;1;0
2713;10834463;1083;7.240242448;461;498;0;4;32;3;0;0
2714;10834585;1083;7.240242448;536;541;0;5;23;5;1;0
2715;10834643;1083;7.240242448;321;387;0;2;53;1;1;0
2716;10834726;1083;6.895468998;524;509;0;2;45;3;0;0
2717;10834763;1083;6.895468998;594;713;0;6;69;6;1;0
2718;10834793;1083;6.895468998;543;507;1;1;43;2;0;0
2719;10834978;1083;7.757402623;424;356;NA;NA;34;4;0;0
2720;10835086;1083;7.240242448;584;576;0;4;70;1;1;0
2721;10835207;1083;6.895468998;348;428;0;3;30;1;0;0
2722;10835279;1083;7.240242448;559;662;1;6;55;4;1;0
2723;10835629;1083;6.895468998;414;416;0;2;43;2;1;0
2724;10835724;1083;6.895468998;538;457;0;3;68;7;1;0
2725;10835736;1083;7.757402623;479;475;1;1;34;2;0;0
2726;10835990;1083;7.757402623;515;468;0;2;54;3;0;0
2727;10836085;1083;7.240242448;437;486;0;4;27;NA;1;0
2728;10836090;1083;7.757402623;377;418;0;3;45;3;0;0
2729;10836134;1083;6.895468998;584;658;0;3;44;2;1;0
2730;10836151;1083;7.757402623;470;406;NA;2;43;NA;0;0
2731;10836306;1083;7.240242448;461;424;0;1;34;4;0;0
2732;10836487;1083;7.757402623;539;559;0;5;21;2;1;0
2733;10840133;1084;13.26224057;565;494;0;3;51;2;0;0
2734;10840160;1084;12.59912854;466;398;0;3;39;NA;1;0
2735;10840185;1084;13.26224057;539;511;0;4;43;5;0;0
2736;10840214;1084;12.59912854;565;605;0;4;34;5;0;0
2737;10840281;1084;13.26224057;565;477;0;3;43;5;0;0
2738;10840523;1084;13.26224057;550;483;0;5;66;3;0;0
2739;10841062;1084;13.26224057;439;445;0;5;43;2;1;0
2740;10841095;1084;12.59912854;515;494;1;3;29;7;0;0
2741;10841458;1084;13.26224057;388;393;1;1;NA;1;0;0
2742;10841843;1084;12.59912854;559;485;0;4;NA;2;1;0
2743;10841903;1084;13.26224057;538;418;0;3;43;2;0;0
2744;10841910;1084;12.59912854;526;513;0;4;34;5;0;0
2745;10841941;1084;13.26224057;538;482;0;5;59;4;0;0
2746;10842014;1084;12.59912854;291;495;0;3;43;NA;0;0
2747;10842226;1084;12.59912854;498;559;0;4;NA;2;0;0
2748;10842232;1084;12.59912854;584;519;0;3;45;2;0;0
2749;10842356;1084;13.26224057;498;472;NA;NA;NA;7;0;0
2750;10842570;1084;12.59912854;536;463;1;6;85;7;0;0
2751;10842724;1084;12.59912854;453;421;0;3;33;2;0;0
2752;10843067;1084;13.26224057;441;477;0;NA;43;2;0;0
2753;10843226;1084;13.26224057;503;NA;0;3;34;2;1;0
2754;10843421;1084;13.26224057;476;509;0;6;88;7;0;0
2755;10843586;1084;12.59912854;503;545;0;2;68;4;1;0
2756;10843622;1084;13.26224057;626;564;0;3;51;5;0;0
2757;10844079;1084;13.26224057;415;368;0;6;NA;4;0;0
2758;10844336;1084;12.59912854;621;491;0;1;23;1;0;0
2759;10844494;1084;13.26224057;466;430;0;2;NA;2;0;0
2760;10844541;1084;12.59912854;572;440;0;4;33;NA;0;0
2761;10844669;1084;12.59912854;527;509;0;3;46;2;1;0
2762;10844682;1084;12.59912854;NA;537;NA;NA;NA;NA;0;0
2763;10844802;1084;13.26224057;466;456;0;6;NA;NA;0;0
2764;10845051;1084;12.59912854;437;579;0;4;33;6;1;0
2765;10845073;1084;13.26224057;511;447;0;6;NA;1;0;0
2766;10845102;1084;13.26224057;446;534;0;2;53;2;0;0
2767;10845240;1084;12.59912854;581;448;0;3;34;1;1;0
2768;10845302;1084;12.59912854;431;523;0;3;NA;3;1;0
2769;10845662;1084;12.59912854;526;455;0;6;54;7;0;0
2770;10846316;1084;13.26224057;699;660;0;5;66;6;0;0
2771;10846395;1084;12.59912854;486;475;0;4;29;1;1;0
2772;10846444;1084;12.59912854;550;489;0;6;69;7;1;0
2773;10846766;1084;13.26224057;498;601;0;6;68;4;1;0
2774;10870138;1087;11.092711;614;544;0;4;51;NA;0;0
2775;10870145;1087;12.47929987;524;492;0;5;43;1;0;0
2776;10870155;1087;11.092711;476;451;0;3;34;4;1;0
2777;10870225;1087;11.092711;431;412;1;1;29;NA;0;0
2778;10870390;1087;12.47929987;460;453;1;3;30;NA;1;0
2779;10870447;1087;11.092711;386;423;0;2;16;1;0;0
2780;10870590;1087;12.47929987;397;465;1;1;34;4;1;0
2781;10870761;1087;12.47929987;373;431;1;1;24;1;1;0
2782;10870806;1087;12.47929987;562;455;0;3;54;7;0;0
2783;10871329;1087;11.092711;424;496;0;5;27;NA;1;0
2784;10871620;1087;12.47929987;559;450;0;3;34;4;1;0
2785;10871674;1087;12.47929987;524;497;0;1;43;2;0;0
2786;10871841;1087;12.47929987;538;517;1;2;NA;NA;0;0
2787;10871860;1087;11.092711;237;371;1;1;NA;5;0;0
2788;10872034;1087;12.47929987;454;476;1;1;53;4;0;0
2789;10872054;1087;11.092711;429;482;1;4;71;1;1;0
2790;10872354;1087;11.092711;446;440;1;6;29;4;1;0
2791;10872427;1087;11.092711;584;584;0;6;40;5;0;0
2792;10872565;1087;12.47929987;386;524;0;3;NA;1;1;0
2793;10872617;1087;12.47929987;453;518;0;3;52;2;0;0
2794;10872879;1087;11.092711;466;323;1;2;NA;5;0;0
2795;10872936;1087;11.092711;503;405;1;3;33;NA;0;0
2796;10872985;1087;12.47929987;490;NA;0;NA;NA;7;1;0
2797;10873497;1087;12.47929987;503;459;1;3;51;3;1;0
2798;10873972;1087;11.092711;390;478;0;4;53;2;0;0
2799;10874008;1087;11.092711;543;381;0;4;34;2;0;0
2800;10874053;1087;12.47929987;390;445;1;3;45;2;1;0
2801;10874258;1087;12.47929987;470;470;1;3;34;1;1;0
2802;10874423;1087;12.47929987;371;NA;1;4;33;1;1;0
2803;10874446;1087;11.092711;605;642;0;6;52;2;1;0
2804;10874864;1087;12.47929987;616;506;0;2;54;3;0;0
2805;10875464;1087;12.47929987;386;472;1;1;34;2;1;0
2806;10875467;1087;11.092711;437;517;0;3;43;2;1;0
2807;10875473;1087;12.47929987;510;583;0;NA;NA;2;1;0
2808;10875760;1087;11.092711;554;476;0;5;43;2;1;0
2809;10875870;1087;11.092711;470;525;0;4;43;4;1;0
2810;10875890;1087;12.47929987;429;395;0;4;23;1;0;0
2811;10876041;1087;11.092711;431;398;1;1;NA;3;0;0
2812;10876113;1087;12.47929987;503;526;0;3;50;2;1;0
2813;10876143;1087;12.47929987;441;406;1;2;34;1;0;0
2814;10876164;1087;12.47929987;648;571;0;5;25;3;1;0
2815;10876201;1087;12.47929987;486;494;1;3;34;1;1;0
2816;10876407;1087;12.47929987;439;463;0;2;34;NA;1;0
2817;10876462;1087;12.47929987;386;401;1;4;43;2;1;0
2818;10876492;1087;11.092711;595;581;0;NA;52;7;0;0
2819;10876569;1087;11.092711;321;440;0;4;30;1;1;0
2820;10876584;1087;12.47929987;200;NA;NA;NA;NA;NA;0;0
2821;10880142;1088;25.85341176;637;672;0;6;51;4;1;0
2822;10880404;1088;23.81235294;409;500;0;4;45;2;1;0
2823;10880898;1088;23.81235294;446;516;0;3;43;2;1;0
2824;10881039;1088;23.81235294;473;475;0;3;53;4;0;0
2825;10881093;1088;23.81235294;370;NA;1;5;33;4;0;0
2826;10881152;1088;25.85341176;559;514;0;2;40;2;1;0
2827;10881284;1088;25.85341176;562;630;0;6;34;2;1;0
2828;10881531;1088;23.81235294;473;NA;0;6;29;4;0;0
2829;10881543;1088;23.81235294;441;476;1;2;52;2;1;0
2830;10882221;1088;23.81235294;488;479;0;1;25;2;0;0
2831;10882248;1088;25.85341176;388;413;1;1;34;4;0;0
2832;10882255;1088;25.85341176;521;436;1;4;25;2;0;0
2833;10882837;1088;23.81235294;559;541;0;5;53;4;1;0
2834;10883018;1088;25.85341176;424;390;1;6;65;3;1;0
2835;10883094;1088;25.85341176;595;464;0;5;30;2;0;0
2836;10883116;1088;25.85341176;386;NA;0;4;30;2;0;0
2837;10883299;1088;23.81235294;424;457;1;6;30;2;1;0
2838;10883464;1088;25.85341176;460;391;1;4;51;3;1;0
2839;10883534;1088;23.81235294;559;536;0;3;43;NA;0;0
2840;10883890;1088;25.85341176;402;424;1;3;54;2;0;0
2841;10883899;1088;25.85341176;584;489;0;3;25;2;0;0
2842;10884190;1088;25.85341176;239;539;0;6;30;4;1;0
2843;10884624;1088;25.85341176;370;460;1;3;NA;2;1;0
2844;10884640;1088;25.85341176;539;NA;0;1;NA;2;0;0
2845;10884769;1088;23.81235294;490;561;1;3;34;3;1;0
2846;10884789;1088;25.85341176;570;510;1;6;NA;7;0;0
2847;10884938;1088;25.85341176;538;NA;0;5;43;4;0;0
2848;10885630;1088;25.85341176;689;547;0;6;30;2;0;0
2849;10885642;1088;23.81235294;431;481;0;5;45;4;1;0
2850;10886082;1088;23.81235294;581;467;1;3;NA;3;1;0
2851;10886102;1088;25.85341176;NA;438;NA;NA;NA;NA;0;0
2852;10886259;1088;23.81235294;348;453;0;6;49;3;1;0
2853;10890144;1089;25.51323529;439;398;0;2;23;4;0;0
2854;10890210;1089;25.51323529;521;500;0;3;33;1;1;0
2855;10890302;1089;25.51323529;675;585;0;3;52;3;0;0
2856;10890306;1089;25.51323529;548;564;0;6;55;3;1;0
2857;10890751;1089;25.51323529;429;411;0;3;38;2;0;0
2858;10891082;1089;25.51323529;583;391;0;5;34;4;0;0
2859;10891545;1089;25.51323529;554;409;0;5;23;2;0;0
2860;10891625;1089;25.51323529;570;553;0;5;43;2;0;0
2861;10891839;1089;25.51323529;532;431;0;4;43;2;0;0
2862;10891966;1089;25.51323529;386;469;0;2;30;2;1;0
2863;10892433;1089;25.51323529;491;504;0;3;34;1;0;0
2864;10893282;1089;25.51323529;651;698;0;4;67;4;1;0
2865;10893578;1089;25.51323529;581;505;0;2;29;4;1;0
2866;10893747;1089;25.51323529;441;470;0;3;33;1;1;0
2867;10893985;1089;25.51323529;572;407;0;4;51;2;0;0
2868;10894009;1089;25.51323529;614;589;0;3;38;3;1;0
2869;10894544;1089;25.51323529;479;440;0;2;52;2;0;0
2870;10894731;1089;25.51323529;548;514;0;2;53;4;0;0
2871;10894977;1089;25.51323529;454;527;NA;4;70;NA;1;0
2872;10895005;1089;25.51323529;439;511;1;2;30;5;0;0
2873;10895322;1089;25.51323529;479;537;1;6;30;NA;1;0
2874;10895420;1089;25.51323529;388;452;0;3;30;4;0;0
2875;10895689;1089;25.51323529;503;387;0;5;29;3;0;0
2876;10896067;1089;25.51323529;486;463;0;2;34;4;0;0
2877;10896142;1089;25.51323529;476;483;NA;2;30;2;1;0
2878;10896146;1089;25.51323529;476;438;0;1;30;1;0;0
2879;10896160;1089;25.51323529;554;475;0;5;57;3;0;0
2880;10896168;1089;25.51323529;584;662;0;4;33;4;1;0
2881;10896483;1089;25.51323529;573;610;0;3;43;2;1;0
2882;10896689;1089;25.51323529;614;575;0;5;34;2;0;0
2883;10910147;1091;10.20529412;439;376;0;4;53;4;0;0
2884;10911073;1091;10.20529412;605;584;0;4;23;5;1;0
2885;10911339;1091;10.20529412;439;510;0;3;40;2;1;0
2886;10911627;1091;10.20529412;427;451;0;4;30;4;0;0
2887;10911944;1091;10.20529412;427;385;NA;1;31;1;0;0
2888;10912281;1091;10.20529412;473;420;0;6;30;1;0;0
2889;10912306;1091;10.20529412;473;473;NA;NA;NA;NA;0;0
2890;10912747;1091;10.20529412;439;543;0;3;30;1;1;0
2891;10912981;1091;10.20529412;460;433;0;6;54;4;0;0
2892;10913254;1091;10.20529412;651;538;0;6;34;1;0;0
2893;10913426;1091;10.20529412;454;501;0;4;33;2;1;0
2894;10913694;1091;10.20529412;532;412;NA;NA;43;NA;0;0
2895;10913786;1091;10.20529412;416;379;0;4;44;3;0;0
2896;10913824;1091;10.20529412;626;565;0;4;23;1;0;0
2897;10913874;1091;10.20529412;408;385;1;6;34;1;0;0
2898;10913989;1091;10.20529412;464;353;0;4;25;5;0;0
2899;10914398;1091;10.20529412;554;512;0;6;43;NA;0;0
2900;10914399;1091;10.20529412;484;472;0;4;56;4;1;0
2901;10914418;1091;10.20529412;570;516;0;3;51;1;0;0
2902;10914461;1091;10.20529412;539;567;0;2;34;4;1;0
2903;10914504;1091;10.20529412;685;565;1;3;34;3;0;0
2904;10914509;1091;10.20529412;486;387;NA;6;26;3;0;0
2905;10914781;1091;10.20529412;461;428;0;6;34;2;0;0
2906;10914868;1091;10.20529412;560;460;NA;3;30;1;0;0
2907;10914892;1091;10.20529412;584;508;0;3;33;2;0;0
2908;10915048;1091;10.20529412;543;511;0;3;85;2;1;0
2909;10915139;1091;10.20529412;498;516;0;3;23;1;0;0
2910;10915449;1091;10.20529412;584;515;0;3;23;2;1;0
2911;10915655;1091;10.20529412;491;436;0;5;23;2;1;0
2912;10915661;1091;10.20529412;454;501;0;4;29;4;1;0
